datetime,units,updated_at,value,variable
2022-10-19T09:45:46Z,w,2022-10-19T10:00:04Z,285.285714,pv_5_pac
2022-10-19T09:40:45Z,w,2022-10-19T10:00:04Z,288.0,pv_5_pac
2022-10-19T09:35:45Z,w,2022-10-19T10:00:04Z,251.285714,pv_5_pac
2022-10-19T09:30:45Z,w,2022-10-19T10:00:04Z,111.666667,pv_5_pac
2022-10-19T09:25:45Z,w,2022-10-19T10:00:04Z,94.125,pv_5_pac
2022-10-19T09:20:45Z,w,2022-10-19T09:30:03Z,103.857143,pv_5_pac
2022-10-19T09:15:45Z,w,2022-10-19T09:30:03Z,133.428571,pv_5_pac
2022-10-19T09:10:45Z,w,2022-10-19T09:30:03Z,123.5,pv_5_pac
2022-10-19T09:05:44Z,w,2022-10-19T09:30:03Z,133.714286,pv_5_pac
2022-10-19T09:00:43Z,w,2022-10-19T09:30:03Z,223.714286,pv_5_pac
2022-10-19T08:55:44Z,w,2022-10-19T09:30:03Z,339.857143,pv_5_pac
2022-10-19T08:50:43Z,w,2022-10-19T09:00:03Z,346.714286,pv_5_pac
2022-10-19T08:45:43Z,w,2022-10-19T09:00:03Z,427.0,pv_5_pac
2022-10-19T08:40:42Z,w,2022-10-19T09:00:03Z,266.428571,pv_5_pac
2022-10-19T08:35:40Z,w,2022-10-19T09:00:03Z,117.333333,pv_5_pac
2022-10-19T08:30:40Z,w,2022-10-19T09:00:04Z,120.375,pv_5_pac
2022-10-19T08:25:40Z,w,2022-10-19T09:00:04Z,80.333333,pv_5_pac
2022-10-19T08:20:40Z,w,2022-10-19T09:00:04Z,91.142857,pv_5_pac
2022-10-19T08:15:39Z,w,2022-10-19T08:30:04Z,94.142857,pv_5_pac
2022-10-19T08:10:39Z,w,2022-10-19T08:30:04Z,93.142857,pv_5_pac
2022-10-19T08:05:39Z,w,2022-10-19T08:30:04Z,59.333333,pv_5_pac
2022-10-19T08:00:39Z,w,2022-10-19T08:30:04Z,69.625,pv_5_pac
2022-10-19T07:55:39Z,w,2022-10-19T08:30:04Z,72.571429,pv_5_pac
2022-10-19T07:50:39Z,w,2022-10-19T08:30:04Z,43.166667,pv_5_pac
2022-10-19T07:45:39Z,w,2022-10-19T08:00:03Z,16.285714,pv_5_pac
2022-10-19T07:40:39Z,w,2022-10-19T08:00:03Z,0.0,pv_5_pac
2022-10-19T07:35:39Z,w,2022-10-19T08:00:03Z,0.0,pv_5_pac
2022-10-19T07:20:39Z,w,2022-10-19T07:30:03Z,0.0,pv_5_pac
2022-10-19T07:15:39Z,w,2022-10-19T07:30:03Z,0.0,pv_5_pac
2022-10-19T07:10:39Z,w,2022-10-19T07:30:03Z,0.0,pv_5_pac
2022-10-18T17:30:37Z,w,2022-10-18T18:00:04Z,0.0,pv_5_pac
2022-10-18T17:25:36Z,w,2022-10-18T18:00:04Z,0.0,pv_5_pac
2022-10-18T17:20:37Z,w,2022-10-18T17:30:03Z,0.0,pv_5_pac
2022-10-18T17:15:37Z,w,2022-10-18T17:30:03Z,0.0,pv_5_pac
2022-10-18T17:10:37Z,w,2022-10-18T17:30:03Z,0.0,pv_5_pac
2022-10-18T17:05:36Z,w,2022-10-18T17:30:03Z,0.0,pv_5_pac
2022-10-18T17:00:36Z,w,2022-10-18T17:30:03Z,0.0,pv_5_pac
2022-10-18T16:55:36Z,w,2022-10-18T17:30:03Z,0.0,pv_5_pac
2022-10-18T16:50:36Z,w,2022-10-18T17:00:03Z,31.875,pv_5_pac
2022-10-18T16:45:36Z,w,2022-10-18T17:00:03Z,49.333333,pv_5_pac
2022-10-18T16:40:36Z,w,2022-10-18T17:00:03Z,59.142857,pv_5_pac
2022-10-18T16:35:36Z,w,2022-10-18T17:00:04Z,63.571429,pv_5_pac
2022-10-18T16:30:36Z,w,2022-10-18T17:00:04Z,126.285714,pv_5_pac
2022-10-18T16:25:36Z,w,2022-10-18T17:00:04Z,54.285714,pv_5_pac
2022-10-18T16:20:36Z,w,2022-10-18T17:00:04Z,76.428571,pv_5_pac
2022-10-18T16:15:36Z,w,2022-10-18T16:30:04Z,68.857143,pv_5_pac
2022-10-18T16:10:35Z,w,2022-10-18T16:30:04Z,0.0,pv_5_pac
2022-10-18T16:05:35Z,w,2022-10-18T16:30:04Z,12.5,pv_5_pac
2022-10-18T16:00:35Z,w,2022-10-18T16:30:04Z,23.5,pv_5_pac
2022-10-18T15:55:35Z,w,2022-10-18T16:30:04Z,36.285714,pv_5_pac
2022-10-18T15:50:35Z,w,2022-10-18T16:30:04Z,45.142857,pv_5_pac
2022-10-18T15:45:35Z,w,2022-10-18T16:00:03Z,30.857143,pv_5_pac
2022-10-18T15:40:35Z,w,2022-10-18T16:00:03Z,71.428571,pv_5_pac
2022-10-18T15:35:35Z,w,2022-10-18T16:00:03Z,85.0,pv_5_pac
2022-10-18T15:30:34Z,w,2022-10-18T16:00:03Z,127.285714,pv_5_pac
2022-10-18T15:25:34Z,w,2022-10-18T16:00:03Z,69.285714,pv_5_pac
2022-10-18T15:20:34Z,w,2022-10-18T15:30:03Z,99.0,pv_5_pac
2022-10-18T15:15:34Z,w,2022-10-18T15:30:03Z,91.5,pv_5_pac
2022-10-18T15:10:34Z,w,2022-10-18T15:30:03Z,146.25,pv_5_pac
2022-10-18T15:05:33Z,w,2022-10-18T15:30:04Z,161.142857,pv_5_pac
2022-10-18T15:00:33Z,w,2022-10-18T15:30:04Z,91.666667,pv_5_pac
2022-10-18T14:55:33Z,w,2022-10-18T15:30:04Z,164.714286,pv_5_pac
2022-10-18T14:50:33Z,w,2022-10-18T15:00:04Z,171.571429,pv_5_pac
2022-10-18T14:45:33Z,w,2022-10-18T15:00:04Z,106.428571,pv_5_pac
2022-10-18T14:40:33Z,w,2022-10-18T15:00:04Z,0.0,pv_5_pac
2022-10-18T14:35:33Z,w,2022-10-18T15:00:04Z,58.0,pv_5_pac
2022-10-18T14:30:33Z,w,2022-10-18T15:00:04Z,129.428571,pv_5_pac
2022-10-18T14:25:33Z,w,2022-10-18T15:00:04Z,67.666667,pv_5_pac
2022-10-18T14:20:33Z,w,2022-10-18T15:00:04Z,56.0,pv_5_pac
2022-10-18T14:15:33Z,w,2022-10-18T14:30:03Z,95.428571,pv_5_pac
2022-10-18T14:10:33Z,w,2022-10-18T14:30:03Z,106.857143,pv_5_pac
2022-10-18T14:05:33Z,w,2022-10-18T14:30:03Z,53.0,pv_5_pac
2022-10-18T14:00:33Z,w,2022-10-18T14:30:03Z,60.857143,pv_5_pac
2022-10-18T13:55:33Z,w,2022-10-18T14:30:03Z,78.857143,pv_5_pac
2022-10-18T13:50:33Z,w,2022-10-18T14:30:03Z,75.714286,pv_5_pac
2022-10-18T13:45:33Z,w,2022-10-18T14:00:04Z,92.714286,pv_5_pac
2022-10-18T13:40:33Z,w,2022-10-18T14:00:04Z,153.333333,pv_5_pac
2022-10-18T13:35:33Z,w,2022-10-18T14:00:04Z,201.428571,pv_5_pac
2022-10-18T13:30:33Z,w,2022-10-18T14:00:04Z,212.142857,pv_5_pac
2022-10-18T13:25:33Z,w,2022-10-18T14:00:04Z,252.142857,pv_5_pac
2022-10-18T13:20:33Z,w,2022-10-18T13:30:04Z,392.142857,pv_5_pac
2022-10-18T13:15:33Z,w,2022-10-18T13:30:04Z,297.857143,pv_5_pac
2022-10-18T13:10:33Z,w,2022-10-18T13:30:04Z,191.571429,pv_5_pac
2022-10-18T13:05:32Z,w,2022-10-18T13:30:04Z,112.142857,pv_5_pac
2022-10-18T13:00:31Z,w,2022-10-18T13:30:04Z,188.285714,pv_5_pac
2022-10-18T12:55:30Z,w,2022-10-18T13:30:04Z,361.714286,pv_5_pac
2022-10-18T12:50:30Z,w,2022-10-18T13:30:04Z,577.857143,pv_5_pac
2022-10-18T12:45:30Z,w,2022-10-18T13:00:04Z,514.0,pv_5_pac
2022-10-18T12:40:30Z,w,2022-10-18T13:00:04Z,397.428571,pv_5_pac
2022-10-18T12:35:30Z,w,2022-10-18T13:00:04Z,464.857143,pv_5_pac
2022-10-18T12:30:30Z,w,2022-10-18T13:00:04Z,525.285714,pv_5_pac
2022-10-18T12:25:30Z,w,2022-10-18T12:30:04Z,893.714286,pv_5_pac
2022-10-18T12:20:30Z,w,2022-10-18T12:30:04Z,2600.333333,pv_5_pac
2022-10-18T12:15:30Z,w,2022-10-18T12:30:04Z,1833.714286,pv_5_pac
2022-10-18T12:10:30Z,w,2022-10-18T12:30:04Z,2447.428571,pv_5_pac
2022-10-18T12:05:31Z,w,2022-10-18T12:30:04Z,1697.571429,pv_5_pac
2022-10-18T12:00:31Z,w,2022-10-18T12:30:04Z,1005.0,pv_5_pac
2022-10-18T11:55:31Z,w,2022-10-18T12:00:03Z,534.142857,pv_5_pac
2022-10-18T11:50:00Z,w,2022-10-18T12:00:03Z,697.4,pv_5_pac
2022-10-18T11:45:50Z,w,2022-10-18T12:00:03Z,621.714286,pv_5_pac
2022-10-18T11:40:50Z,w,2022-10-18T12:00:03Z,530.714286,pv_5_pac
2022-10-18T11:35:49Z,w,2022-10-18T12:00:03Z,176.857143,pv_5_pac
2022-10-18T11:30:49Z,w,2022-10-18T12:00:03Z,0.0,pv_5_pac
2022-10-18T11:25:49Z,w,2022-10-18T12:00:03Z,0.0,pv_5_pac
2022-10-18T11:20:49Z,w,2022-10-18T12:00:03Z,0.0,pv_5_pac
2022-10-18T11:15:49Z,w,2022-10-18T11:30:03Z,0.0,pv_5_pac
2022-10-18T11:10:49Z,w,2022-10-18T11:30:03Z,0.0,pv_5_pac
2022-10-18T11:05:48Z,w,2022-10-18T11:30:03Z,0.0,pv_5_pac
2022-10-18T11:00:48Z,w,2022-10-18T11:30:03Z,0.0,pv_5_pac
2022-10-18T10:55:48Z,w,2022-10-18T11:30:03Z,0.0,pv_5_pac
2022-10-18T10:50:47Z,w,2022-10-18T11:30:03Z,0.0,pv_5_pac
2022-10-18T10:45:47Z,w,2022-10-18T11:00:04Z,0.0,pv_5_pac
2022-10-18T10:40:47Z,w,2022-10-18T11:00:04Z,0.0,pv_5_pac
2022-10-18T10:35:47Z,w,2022-10-18T11:00:04Z,0.0,pv_5_pac
2022-10-18T10:30:47Z,w,2022-10-18T11:00:04Z,0.0,pv_5_pac
2022-10-18T10:25:47Z,w,2022-10-18T11:00:04Z,0.0,pv_5_pac
2022-10-18T10:20:47Z,w,2022-10-18T11:00:04Z,0.0,pv_5_pac
2022-10-18T10:15:47Z,w,2022-10-18T10:30:03Z,0.0,pv_5_pac
2022-10-18T10:10:47Z,w,2022-10-18T10:30:03Z,0.0,pv_5_pac
2022-10-18T10:05:47Z,w,2022-10-18T10:30:03Z,0.0,pv_5_pac
2022-10-18T10:00:47Z,w,2022-10-18T10:30:03Z,0.0,pv_5_pac
2022-10-18T09:55:47Z,w,2022-10-18T10:30:03Z,0.0,pv_5_pac
2022-10-18T09:50:47Z,w,2022-10-18T10:30:03Z,0.0,pv_5_pac
2022-10-18T09:45:47Z,w,2022-10-18T10:00:03Z,0.0,pv_5_pac
2022-10-18T09:40:47Z,w,2022-10-18T10:00:03Z,0.0,pv_5_pac
2022-10-18T09:35:47Z,w,2022-10-18T10:00:04Z,0.0,pv_5_pac
2022-10-18T09:30:47Z,w,2022-10-18T10:00:04Z,0.0,pv_5_pac
2022-10-18T09:25:47Z,w,2022-10-18T10:00:04Z,0.0,pv_5_pac
2022-10-18T09:20:47Z,w,2022-10-18T10:00:04Z,0.0,pv_5_pac
2022-10-18T09:15:47Z,w,2022-10-18T09:30:04Z,0.0,pv_5_pac
2022-10-18T09:10:47Z,w,2022-10-18T09:30:04Z,0.0,pv_5_pac
2022-10-18T09:05:48Z,w,2022-10-18T09:30:04Z,0.0,pv_5_pac
2022-10-18T09:00:48Z,w,2022-10-18T09:30:04Z,0.0,pv_5_pac
2022-10-18T08:55:48Z,w,2022-10-18T09:30:04Z,0.0,pv_5_pac
2022-10-18T08:50:48Z,w,2022-10-18T09:00:04Z,0.0,pv_5_pac
2022-10-18T08:45:48Z,w,2022-10-18T09:00:04Z,0.0,pv_5_pac
2022-10-18T08:40:48Z,w,2022-10-18T09:00:04Z,0.0,pv_5_pac
2022-10-18T08:35:48Z,w,2022-10-18T09:00:04Z,159.285714,pv_5_pac
2022-10-18T08:30:48Z,w,2022-10-18T09:00:03Z,403.142857,pv_5_pac
2022-10-18T08:25:48Z,w,2022-10-18T09:00:03Z,314.142857,pv_5_pac
2022-10-18T08:20:48Z,w,2022-10-18T09:00:03Z,292.857143,pv_5_pac
2022-10-18T08:15:48Z,w,2022-10-18T08:30:04Z,531.571429,pv_5_pac
2022-10-18T08:10:48Z,w,2022-10-18T08:30:04Z,655.571429,pv_5_pac
2022-10-18T08:05:47Z,w,2022-10-18T08:30:04Z,687.571429,pv_5_pac
2022-10-18T08:00:47Z,w,2022-10-18T08:30:04Z,644.875,pv_5_pac
2022-10-18T07:55:47Z,w,2022-10-18T08:30:04Z,561.857143,pv_5_pac
2022-10-18T07:50:47Z,w,2022-10-18T08:30:04Z,484.333333,pv_5_pac
2022-10-18T07:45:47Z,w,2022-10-18T08:00:03Z,442.25,pv_5_pac
2022-10-18T07:40:47Z,w,2022-10-18T08:00:03Z,377.571429,pv_5_pac
2022-10-18T07:35:47Z,w,2022-10-18T08:00:03Z,304.857143,pv_5_pac
2022-10-18T07:30:47Z,w,2022-10-18T08:00:03Z,205.142857,pv_5_pac
2022-10-18T07:25:47Z,w,2022-10-18T08:00:03Z,129.285714,pv_5_pac
2022-10-18T07:20:47Z,w,2022-10-18T08:00:03Z,98.285714,pv_5_pac
2022-10-18T07:15:47Z,w,2022-10-18T07:30:04Z,75.714286,pv_5_pac
2022-10-18T07:10:47Z,w,2022-10-18T07:30:04Z,54.125,pv_5_pac
2022-10-18T07:05:47Z,w,2022-10-18T07:30:04Z,12.0,pv_5_pac
2022-10-18T07:00:47Z,w,2022-10-18T07:30:04Z,0.0,pv_5_pac
2022-10-18T06:55:47Z,w,2022-10-18T07:30:04Z,0.0,pv_5_pac
2022-10-18T06:50:47Z,w,2022-10-18T07:00:03Z,0.0,pv_5_pac
2022-10-17T17:55:47Z,w,2022-10-17T18:30:03Z,0.0,pv_5_pac
2022-10-17T17:50:47Z,w,2022-10-17T18:00:03Z,1.0,pv_5_pac
2022-10-17T17:45:47Z,w,2022-10-17T18:00:03Z,18.0,pv_5_pac
2022-10-17T17:40:47Z,w,2022-10-17T18:00:03Z,37.333333,pv_5_pac
2022-10-17T17:35:47Z,w,2022-10-17T18:00:03Z,61.125,pv_5_pac
2022-10-17T17:30:47Z,w,2022-10-17T18:00:03Z,75.857143,pv_5_pac
2022-10-17T17:25:47Z,w,2022-10-17T18:00:03Z,73.0,pv_5_pac
2022-10-17T17:20:47Z,w,2022-10-17T18:00:03Z,74.714286,pv_5_pac
2022-10-17T17:15:47Z,w,2022-10-17T17:30:04Z,79.0,pv_5_pac
2022-10-17T17:10:47Z,w,2022-10-17T17:30:04Z,53.285714,pv_5_pac
2022-10-17T17:05:47Z,w,2022-10-17T17:30:04Z,45.142857,pv_5_pac
2022-10-17T17:00:47Z,w,2022-10-17T17:30:04Z,49.0,pv_5_pac
2022-10-17T16:55:47Z,w,2022-10-17T17:30:04Z,71.0,pv_5_pac
2022-10-17T16:50:47Z,w,2022-10-17T17:00:04Z,201.428571,pv_5_pac
2022-10-17T16:45:47Z,w,2022-10-17T17:00:04Z,388.142857,pv_5_pac
2022-10-17T16:40:47Z,w,2022-10-17T17:00:04Z,576.285714,pv_5_pac
2022-10-17T16:35:47Z,w,2022-10-17T17:00:04Z,737.571429,pv_5_pac
2022-10-17T16:30:46Z,w,2022-10-17T17:00:04Z,819.0,pv_5_pac
2022-10-17T16:25:47Z,w,2022-10-17T17:00:04Z,879.428571,pv_5_pac
2022-10-17T16:20:46Z,w,2022-10-17T16:30:04Z,948.142857,pv_5_pac
2022-10-17T16:15:46Z,w,2022-10-17T16:30:04Z,1010.285714,pv_5_pac
2022-10-17T16:10:46Z,w,2022-10-17T16:30:04Z,1059.428571,pv_5_pac
2022-10-17T16:05:46Z,w,2022-10-17T16:30:04Z,1124.285714,pv_5_pac
2022-10-17T16:00:46Z,w,2022-10-17T16:30:04Z,1163.142857,pv_5_pac
2022-10-17T15:55:46Z,w,2022-10-17T16:30:04Z,1265.142857,pv_5_pac
2022-10-17T15:50:46Z,w,2022-10-17T16:00:03Z,1342.25,pv_5_pac
2022-10-17T15:45:46Z,w,2022-10-17T16:00:03Z,1276.142857,pv_5_pac
2022-10-17T15:40:46Z,w,2022-10-17T16:00:03Z,1058.285714,pv_5_pac
2022-10-17T15:35:46Z,w,2022-10-17T16:00:03Z,1258.428571,pv_5_pac
2022-10-17T15:30:46Z,w,2022-10-17T16:00:03Z,1286.857143,pv_5_pac
2022-10-17T15:25:46Z,w,2022-10-17T16:00:03Z,1722.0,pv_5_pac
2022-10-17T15:20:46Z,w,2022-10-17T15:30:03Z,1920.166667,pv_5_pac
2022-10-17T15:15:46Z,w,2022-10-17T15:30:03Z,1144.714286,pv_5_pac
2022-10-17T15:10:46Z,w,2022-10-17T15:30:03Z,1444.428571,pv_5_pac
2022-10-17T15:05:46Z,w,2022-10-17T15:30:03Z,1433.571429,pv_5_pac
2022-10-17T15:00:46Z,w,2022-10-17T15:30:04Z,1434.571429,pv_5_pac
2022-10-17T14:55:46Z,w,2022-10-17T15:30:04Z,1873.0,pv_5_pac
2022-10-17T14:50:46Z,w,2022-10-17T15:00:04Z,2013.428571,pv_5_pac
2022-10-17T14:45:46Z,w,2022-10-17T15:00:04Z,1088.25,pv_5_pac
2022-10-17T14:40:46Z,w,2022-10-17T15:00:04Z,1802.714286,pv_5_pac
2022-10-17T14:35:46Z,w,2022-10-17T15:00:04Z,2151.428571,pv_5_pac
2022-10-17T14:30:46Z,w,2022-10-17T15:00:04Z,2177.0,pv_5_pac
2022-10-17T14:25:44Z,w,2022-10-17T15:00:04Z,1396.5,pv_5_pac
2022-10-17T14:20:44Z,w,2022-10-17T15:00:04Z,2193.714286,pv_5_pac
2022-10-17T14:15:44Z,w,2022-10-17T14:30:03Z,2342.428571,pv_5_pac
2022-10-17T14:10:44Z,w,2022-10-17T14:30:03Z,1932.571429,pv_5_pac
2022-10-17T14:05:43Z,w,2022-10-17T14:30:03Z,2086.857143,pv_5_pac
2022-10-17T14:00:43Z,w,2022-10-17T14:30:03Z,2333.714286,pv_5_pac
2022-10-17T13:55:43Z,w,2022-10-17T14:30:03Z,2202.25,pv_5_pac
2022-10-17T13:50:43Z,w,2022-10-17T14:30:03Z,2300.5,pv_5_pac
2022-10-17T13:45:43Z,w,2022-10-17T14:00:03Z,2159.5,pv_5_pac
2022-10-17T13:40:42Z,w,2022-10-17T14:00:03Z,1720.571429,pv_5_pac
2022-10-17T13:35:42Z,w,2022-10-17T14:00:04Z,1709.166667,pv_5_pac
2022-10-17T13:30:42Z,w,2022-10-17T14:00:04Z,1157.875,pv_5_pac
2022-10-17T13:25:41Z,w,2022-10-17T14:00:04Z,1358.428571,pv_5_pac
2022-10-17T13:20:41Z,w,2022-10-17T14:00:04Z,1831.142857,pv_5_pac
2022-10-17T13:15:41Z,w,2022-10-17T13:30:04Z,2240.142857,pv_5_pac
2022-10-17T13:10:41Z,w,2022-10-17T13:30:04Z,1510.0,pv_5_pac
2022-10-17T13:05:42Z,w,2022-10-17T13:30:04Z,2397.428571,pv_5_pac
2022-10-17T13:00:42Z,w,2022-10-17T13:30:04Z,2136.428571,pv_5_pac
2022-10-17T12:55:42Z,w,2022-10-17T13:30:04Z,2185.5,pv_5_pac
2022-10-17T12:50:41Z,w,2022-10-17T13:30:04Z,2157.285714,pv_5_pac
2022-10-17T12:45:41Z,w,2022-10-17T13:00:03Z,1966.571429,pv_5_pac
2022-10-17T12:40:40Z,w,2022-10-17T13:00:03Z,1954.375,pv_5_pac
2022-10-17T12:35:40Z,w,2022-10-17T13:00:03Z,2399.857143,pv_5_pac
2022-10-17T12:30:40Z,w,2022-10-17T13:00:03Z,2319.857143,pv_5_pac
2022-10-17T12:25:40Z,w,2022-10-17T13:00:03Z,1971.714286,pv_5_pac
2022-10-17T12:20:40Z,w,2022-10-17T13:00:03Z,832.571429,pv_5_pac
2022-10-17T12:15:40Z,w,2022-10-17T12:30:03Z,393.857143,pv_5_pac
2022-10-17T12:10:40Z,w,2022-10-17T12:30:03Z,1631.714286,pv_5_pac
2022-10-17T12:05:39Z,w,2022-10-17T12:30:03Z,1322.142857,pv_5_pac
2022-10-17T12:00:39Z,w,2022-10-17T12:30:03Z,1824.428571,pv_5_pac
2022-10-17T11:55:39Z,w,2022-10-17T12:30:03Z,1286.857143,pv_5_pac
2022-10-17T11:50:39Z,w,2022-10-17T12:00:04Z,696.142857,pv_5_pac
2022-10-17T11:45:39Z,w,2022-10-17T12:00:04Z,763.0,pv_5_pac
2022-10-17T11:40:39Z,w,2022-10-17T12:00:04Z,976.285714,pv_5_pac
2022-10-17T11:35:39Z,w,2022-10-17T12:00:04Z,1411.714286,pv_5_pac
2022-10-17T11:30:39Z,w,2022-10-17T12:00:04Z,730.857143,pv_5_pac
2022-10-17T11:25:39Z,w,2022-10-17T11:30:04Z,559.428571,pv_5_pac
2022-10-17T11:20:39Z,w,2022-10-17T11:30:04Z,771.571429,pv_5_pac
2022-10-17T11:15:38Z,w,2022-10-17T11:30:04Z,995.428571,pv_5_pac
2022-10-17T11:10:38Z,w,2022-10-17T11:30:04Z,854.142857,pv_5_pac
2022-10-17T11:05:38Z,w,2022-10-17T11:30:04Z,962.125,pv_5_pac
2022-10-17T11:00:38Z,w,2022-10-17T11:30:04Z,1061.571429,pv_5_pac
2022-10-17T10:55:38Z,w,2022-10-17T11:30:04Z,1066.571429,pv_5_pac
2022-10-17T10:50:38Z,w,2022-10-17T11:30:04Z,779.571429,pv_5_pac
2022-10-17T10:45:38Z,w,2022-10-17T11:00:03Z,605.428571,pv_5_pac
2022-10-17T10:40:38Z,w,2022-10-17T11:00:03Z,710.0,pv_5_pac
2022-10-17T10:35:38Z,w,2022-10-17T11:00:03Z,721.142857,pv_5_pac
2022-10-17T10:30:38Z,w,2022-10-17T11:00:03Z,602.285714,pv_5_pac
2022-10-17T10:25:37Z,w,2022-10-17T11:00:03Z,750.857143,pv_5_pac
2022-10-17T10:20:37Z,w,2022-10-17T11:00:03Z,1062.857143,pv_5_pac
2022-10-17T10:15:37Z,w,2022-10-17T10:30:03Z,1454.142857,pv_5_pac
2022-10-17T10:10:36Z,w,2022-10-17T10:30:03Z,843.714286,pv_5_pac
2022-10-17T10:05:37Z,w,2022-10-17T10:30:03Z,952.571429,pv_5_pac
2022-10-17T10:00:37Z,w,2022-10-17T10:30:03Z,559.333333,pv_5_pac
2022-10-17T09:55:36Z,w,2022-10-17T10:30:03Z,390.375,pv_5_pac
2022-10-17T09:50:36Z,w,2022-10-17T10:00:04Z,284.0,pv_5_pac
2022-10-17T09:45:36Z,w,2022-10-17T10:00:04Z,309.25,pv_5_pac
2022-10-17T09:40:36Z,w,2022-10-17T10:00:04Z,209.285714,pv_5_pac
2022-10-17T09:35:36Z,w,2022-10-17T10:00:04Z,226.428571,pv_5_pac
2022-10-17T09:30:35Z,w,2022-10-17T10:00:04Z,240.857143,pv_5_pac
2022-10-17T09:25:35Z,w,2022-10-17T10:00:04Z,213.571429,pv_5_pac
2022-10-17T09:20:35Z,w,2022-10-17T10:00:04Z,280.142857,pv_5_pac
2022-10-17T09:15:35Z,w,2022-10-17T09:30:03Z,708.428571,pv_5_pac
2022-10-17T09:10:35Z,w,2022-10-17T09:30:03Z,519.857143,pv_5_pac
2022-10-17T09:05:35Z,w,2022-10-17T09:30:03Z,294.142857,pv_5_pac
2022-10-17T09:00:35Z,w,2022-10-17T09:30:03Z,238.714286,pv_5_pac
2022-10-17T08:55:35Z,w,2022-10-17T09:30:03Z,365.166667,pv_5_pac
2022-10-17T08:50:35Z,w,2022-10-17T09:00:03Z,391.857143,pv_5_pac
2022-10-17T08:45:35Z,w,2022-10-17T09:00:03Z,323.428571,pv_5_pac
2022-10-17T08:40:34Z,w,2022-10-17T09:00:03Z,210.142857,pv_5_pac
2022-10-17T08:35:34Z,w,2022-10-17T09:00:03Z,307.0,pv_5_pac
2022-10-17T08:30:33Z,w,2022-10-17T09:00:03Z,146.428571,pv_5_pac
2022-10-17T08:25:33Z,w,2022-10-17T09:00:03Z,117.571429,pv_5_pac
2022-10-17T08:20:33Z,w,2022-10-17T08:30:03Z,104.714286,pv_5_pac
2022-10-17T08:15:33Z,w,2022-10-17T08:30:03Z,132.285714,pv_5_pac
2022-10-17T08:10:33Z,w,2022-10-17T08:30:03Z,165.142857,pv_5_pac
2022-10-17T08:05:32Z,w,2022-10-17T08:30:03Z,118.285714,pv_5_pac
2022-10-17T08:00:33Z,w,2022-10-17T08:30:03Z,102.285714,pv_5_pac
2022-10-17T07:55:32Z,w,2022-10-17T08:00:04Z,113.375,pv_5_pac
2022-10-17T07:50:32Z,w,2022-10-17T08:00:04Z,131.857143,pv_5_pac
2022-10-17T07:45:32Z,w,2022-10-17T08:00:04Z,173.714286,pv_5_pac
2022-10-17T07:40:32Z,w,2022-10-17T08:00:04Z,75.428571,pv_5_pac
2022-10-17T07:35:33Z,w,2022-10-17T08:00:04Z,56.285714,pv_5_pac
2022-10-17T07:30:33Z,w,2022-10-17T08:00:04Z,37.714286,pv_5_pac
2022-10-17T07:25:33Z,w,2022-10-17T08:00:04Z,0.0,pv_5_pac
2022-10-17T07:20:33Z,w,2022-10-17T07:30:03Z,0.0,pv_5_pac
2022-10-17T07:15:33Z,w,2022-10-17T07:30:03Z,0.0,pv_5_pac
2022-10-17T07:10:33Z,w,2022-10-17T07:30:03Z,0.0,pv_5_pac
2022-10-17T07:05:34Z,w,2022-10-17T07:30:03Z,0.0,pv_5_pac
2022-10-17T07:00:34Z,w,2022-10-17T07:30:03Z,0.0,pv_5_pac
2022-10-16T17:55:33Z,w,2022-10-16T18:30:04Z,0.0,pv_5_pac
2022-10-16T17:50:33Z,w,2022-10-16T18:00:03Z,0.0,pv_5_pac
2022-10-16T17:45:33Z,w,2022-10-16T18:00:03Z,7.142857,pv_5_pac
2022-10-16T17:40:33Z,w,2022-10-16T18:00:03Z,34.875,pv_5_pac
2022-10-16T17:35:32Z,w,2022-10-16T18:00:03Z,69.571429,pv_5_pac
2022-10-16T17:30:32Z,w,2022-10-16T18:00:03Z,111.5,pv_5_pac
2022-10-16T17:25:32Z,w,2022-10-16T18:00:03Z,119.571429,pv_5_pac
2022-10-16T17:20:32Z,w,2022-10-16T18:00:03Z,101.428571,pv_5_pac
2022-10-16T17:15:32Z,w,2022-10-16T17:30:04Z,85.857143,pv_5_pac
2022-10-16T17:10:32Z,w,2022-10-16T17:30:04Z,100.142857,pv_5_pac
2022-10-16T17:05:32Z,w,2022-10-16T17:30:04Z,114.571429,pv_5_pac
2022-10-16T17:00:32Z,w,2022-10-16T17:30:04Z,114.285714,pv_5_pac
2022-10-16T16:55:32Z,w,2022-10-16T17:30:04Z,119.428571,pv_5_pac
2022-10-16T16:50:32Z,w,2022-10-16T17:30:04Z,126.142857,pv_5_pac
2022-10-16T16:45:32Z,w,2022-10-16T17:00:04Z,96.428571,pv_5_pac
2022-10-16T16:40:32Z,w,2022-10-16T17:00:04Z,81.428571,pv_5_pac
2022-10-16T16:35:32Z,w,2022-10-16T17:00:04Z,110.428571,pv_5_pac
2022-10-16T16:30:32Z,w,2022-10-16T17:00:04Z,135.0,pv_5_pac
2022-10-16T16:25:32Z,w,2022-10-16T16:30:03Z,186.714286,pv_5_pac
2022-10-16T16:20:32Z,w,2022-10-16T16:30:03Z,154.666667,pv_5_pac
2022-10-16T16:15:32Z,w,2022-10-16T16:30:03Z,143.25,pv_5_pac
